Record ID,project_status,Year announced,year_announced,tech_class,is_blue,Region major,region_EU27,Primary end use sector,T1_narrow,T2_broad,T3_strict,export_to_eu,log_capacity,cancel_A,cancel_B,cancel_C,cancel_D,operating
CETPROJH22699,Feasibility,2025.0,2025,Green,0,Europe (non EU-27),0,Unknown,0,0,0,0,0.0,0,0,0,0,0
CETPROJH22698,Feasibility,2025.0,2025,Green,0,Europe (non EU-27),0,Transport (road),0,0,0,0,6.3080984415095305,0,0,0,0,0
CETPROJH22697,Feasibility,2025.0,2025,Green,0,Europe (non EU-27),0,Transport (road),0,0,0,0,6.364750756851911,0,0,0,0,0
CETPROJH22696,Feasibility,2025.0,2025,Green,0,Europe (non EU-27),0,Industry (other),0,0,0,0,7.461640392208575,0,0,0,0,0
CETPROJH22695,Feasibility,2025.0,2025,Green,0,Europe (non EU-27),0,Industry (other),0,0,0,0,7.05617528410041,0,0,0,0,0
CETPROJH22694,Feasibility,2025.0,2025,Green,0,Europe (non EU-27),0,Unknown,0,0,0,0,0.0,0,0,0,0,0
CETPROJH22693,Design,2025.0,2025,Green,0,Europe (non EU-27),0,Industry (chemical feedstock),1,1,0,0,8.847216104357543,0,0,0,0,0
CETPROJH22692,Feasibility,2025.0,2025,Green,0,Europe (non EU-27),0,Industry (other),0,0,0,0,0.0,0,0,0,0,0
CETPROJH22691,Announced (advanced),2025.0,2025,Green,0,Europe (non EU-27),0,Industry (other),0,0,0,0,6.042632833682381,0,0,0,0,0
CETPROJH22690,Feasibility,2025.0,2025,Green,0,Europe (non EU-27),0,Transport (road),0,0,0,0,5.860786223465865,0,0,0,0,0
CETPROJH22689,Feasibility,2025.0,2025,Green,0,Europe (non EU-27),0,Industry (other),0,0,0,0,6.90875477931522,0,0,0,0,0
CETPROJH22688,Announced (advanced),2025.0,2025,Green,0,Europe (EU-27),1,Transport (aviation),0,1,0,0,10.456596502556854,0,0,0,0,0
CETPROJH22687,Announced (advanced),2025.0,2025,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,10.16892401604059,0,0,0,0,0
CETPROJH22686,Announced (advanced),2025.0,2025,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,7.866722285136729,0,0,0,0,0
CETPROJH22685,Feasibility,2025.0,2025,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,5.673323267171493,0,0,0,0,0
CETPROJH22684,Announced (advanced),2024.0,2024,Green,0,Latin America,0,Unknown,0,0,0,0,10.967404871407352,0,0,0,0,0
CETPROJH22683,Feasibility,2025.0,2025,Green,0,Europe (EU-27),1,Transport (shipping),0,1,0,0,9.076923258535832,0,0,0,0,0
CETPROJH22682,Feasibility,2025.0,2025,Green,0,Europe (EU-27),1,Transport (shipping),0,1,0,0,9.495594499353297,0,0,0,0,0
CETPROJH22681,Feasibility,2025.0,2025,Green,0,Europe (EU-27),1,Industry (chemical feedstock),1,1,1,0,9.19023970026918,0,0,0,0,0
CETPROJH22680,Feasibility,2024.0,2024,Green,0,Europe (EU-27),1,Industry (chemical feedstock),1,1,1,0,9.259225769705994,0,0,0,0,0
CETPROJH2268,Fully commissioned,2021.0,2021,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,6.437751649736401,0,0,0,0,1
CETPROJH22679,Feasibility,2025.0,2025,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,0.0,0,0,0,0,0
CETPROJH22678,Design,2025.0,2025,Green,0,Europe (EU-27),1,Industry (chemical feedstock),1,1,1,0,9.540363284917488,0,0,0,0,0
CETPROJH22677,Permitted,2025.0,2025,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,8.984818995876008,0,0,0,0,0
CETPROJH22676,Announced (advanced),2025.0,2025,Green,0,Europe (EU-27),1,Transport (aviation),0,1,0,0,9.664659134301736,0,0,0,0,0
CETPROJH22675,Design,2025.0,2025,Green,0,Europe (non EU-27),0,Unknown,0,0,0,0,8.154212694914229,0,0,0,0,0
CETPROJH22674,Feasibility,2025.0,2025,Green,0,Europe (non EU-27),0,Industry (other),0,0,0,0,8.316055720364643,0,0,0,0,0
CETPROJH22673,Design,2025.0,2025,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,4.7535901911063645,0,0,0,0,0
CETPROJH22672,Design,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,6.364750756851911,0,0,0,0,0
CETPROJH22671,Fully commissioned,2024.0,2024,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,0.0,0,0,0,0,1
CETPROJH22670,Design,2019.0,2019,Green,0,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,11.879601233536802,0,0,0,0,0
CETPROJH22669,On-hold (assumed),2025.0,2025,Green,0,Latin America,0,Industry (refinery feedstock),1,1,1,1,11.472113887062386,0,0,0,1,0
CETPROJH22668,Permitted,2025.0,2025,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,5.44673737166631,0,0,0,0,0
CETPROJH22667,Feasibility,2025.0,2025,Green,0,Europe (EU-27),1,Industry (other),0,1,0,0,7.034387929915503,0,0,0,0,0
CETPROJH22666,On-hold (assumed),2022.0,2022,Green,0,North America,0,Unknown,0,0,0,0,6.970730078143525,0,0,0,1,0
CETPROJH22665,Permitted,2022.0,2022,Green,0,North America,0,Industry (chemical feedstock),1,1,0,0,8.802522498284421,0,0,0,0,0
CETPROJH22664,Design,2025.0,2025,Green,0,North America,0,Unknown,0,0,0,0,8.055475141757274,0,0,0,0,0
CETPROJH22663,Permitted,2021.0,2021,Waste,0,Europe (non EU-27),0,Transport (road),0,0,0,0,7.107425474110705,0,0,0,0,0
CETPROJH22662,Announced (early stage),2025.0,2025,Green,0,Africa,0,Unknown,0,0,0,0,0.0,0,0,0,0,0
CETPROJH22661,Announced (advanced),2025.0,2025,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,6.734591659972948,0,0,0,0,0
CETPROJH22660,Feasibility,2023.0,2023,Green,0,Middle East,0,Unknown,0,0,0,0,9.495594499353297,0,0,0,0,0
CETPROJH2266,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,5.5053315359323625,0,0,0,1,0
CETPROJH22659,Feasibility,2023.0,2023,Green,0,Middle East,0,Unknown,0,0,0,0,11.104972264124868,0,0,0,0,0
CETPROJH22658,Feasibility,2023.0,2023,Green,0,Middle East,0,Unknown,0,0,0,0,9.495594499353297,0,0,0,0,0
CETPROJH22657,Feasibility,2023.0,2023,Green,0,Middle East,0,Unknown,0,0,0,0,8.802522498284421,0,0,0,0,0
CETPROJH22656,Design,2024.0,2024,Green,0,North America,0,Industry (other),0,0,0,0,9.731215331595175,0,0,0,0,0
CETPROJH22655,Design,2024.0,2024,Blue_CCS,1,North America,0,Industry (chemical feedstock),1,1,0,0,11.329254998806961,0,0,0,0,0
CETPROJH22654,Feasibility,2023.0,2023,Green,0,Latin America,0,Industry (other),0,1,0,1,9.897016661405816,0,0,0,0,0
CETPROJH22653,Design,2023.0,2023,Green,0,Africa,0,Transport (shipping),0,0,0,0,11.798111925972618,0,0,0,0,0
CETPROJH22652,On-hold (assumed),2023.0,2023,Green,0,Latin America,0,Unknown,0,1,0,1,9.901034546375062,0,0,0,1,0
CETPROJH22650,Design,2023.0,2023,Waste,0,North America,0,Unknown,0,0,0,0,8.630700432209832,0,0,0,0,0
CETPROJH2265,Fully commissioned,2020.0,2020,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,5.484796933490655,0,0,0,0,1
CETPROJH22649,Design,2023.0,2023,Waste,0,North America,0,Unknown,0,0,0,0,8.630700432209832,0,0,0,0,0
CETPROJH22648,Design,2023.0,2023,Green,0,Latin America,0,Industry (chemical feedstock),1,1,0,0,8.853808274977197,0,0,0,0,0
CETPROJH22647,On-hold (assumed),2023.0,2023,Blue_CCS,1,North America,0,Power & heat,0,0,0,0,11.931642378754141,0,0,0,1,0
CETPROJH22646,Fully commissioned,2025.0,2025,Blue_CCS,1,North America,0,Unknown,0,0,0,0,0.0,0,0,0,0,1
CETPROJH22645,Design,2025.0,2025,Green,0,Europe (EU-27),1,Industry (other),0,1,0,0,5.170483995038151,0,0,0,0,0
CETPROJH22644,Feasibility,2024.0,2024,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,9.664659134301736,0,0,0,0,0
CETPROJH22643,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,7.650168700845001,0,0,0,1,0
CETPROJH22642,Feasibility,2023.0,2023,Green,0,Europe (EU-27),1,Transport (other),0,1,0,0,7.650168700845001,0,0,0,0,0
CETPROJH22641,Announced (advanced),2025.0,2025,Green,0,Africa,0,Unknown,0,1,0,1,12.388398368982115,0,0,0,0,0
CETPROJH22640,Announced (early stage),2025.0,2025,Green,0,Africa,0,Unknown,0,1,0,1,0.0,0,0,0,0,0
CETPROJH22639,Announced (early stage),2025.0,2025,Green,0,Africa,0,Unknown,0,1,0,1,0.0,0,0,0,0,0
CETPROJH22638,Feasibility,2025.0,2025,Green,0,Europe (non EU-27),0,Transport (road),0,0,0,0,6.76849321164863,0,0,0,0,0
CETPROJH22637,Feasibility,2025.0,2025,Green,0,Latin America,0,Unknown,0,0,0,0,11.104972264124868,0,0,0,0,0
CETPROJH22636,Feasibility,2025.0,2025,Waste,0,Europe (EU-27),1,Industry (refinery feedstock),1,1,1,0,7.0909098220799835,0,0,0,0,0
CETPROJH22635,Fully commissioned,2025.0,2025,Green,0,Asia-Pacific,0,Industry (other),0,0,0,0,1.9459101490553132,0,0,0,0,1
CETPROJH22634,Announced (advanced),2025.0,2025,Green,0,Africa,0,Industry (chemical feedstock),1,1,0,0,8.628555659269699,0,0,0,0,0
CETPROJH22633,Under construction,2025.0,2025,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,6.180016653652572,0,0,0,0,0
CETPROJH22632,Feasibility,2025.0,2025,Green,0,Asia-Pacific,0,Industry (other),0,0,0,0,7.05617528410041,0,0,0,0,0
CETPROJH22631,Feasibility,2025.0,2025,Green,0,Asia-Pacific,0,Industry (other),0,0,0,0,7.461640392208575,0,0,0,0,0
CETPROJH22630,Fully commissioned,2025.0,2025,Green,0,Asia-Pacific,0,Transport (shipping),0,0,0,0,3.2188758248682006,0,0,0,0,1
CETPROJH22629,Feasibility,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.952325334619427,0,0,0,0,0
CETPROJH22628,Feasibility,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.006509131694346,0,0,0,0,0
CETPROJH22627,Feasibility,2025.0,2025,Green,0,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,9.441531454869693,0,0,0,0,0
CETPROJH22626,Feasibility,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,5.69035945432406,0,0,0,0,0
CETPROJH22625,Feasibility,2025.0,2025,Green,0,Asia-Pacific,0,Transport (aviation),0,0,0,0,9.841665338892785,0,0,0,0,0
CETPROJH22623,Under construction,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.271623600393081,0,0,0,0,0
CETPROJH22622,Design,2025.0,2025,Green,0,Asia-Pacific,0,Other,0,0,0,0,6.852242569051878,0,0,0,0,0
CETPROJH22621,Permitted,2025.0,2025,Green,0,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,8.729235349659273,0,0,0,0,0
CETPROJH22620,Feasibility,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.778037701818713,0,0,0,0,0
CETPROJH2262,On-hold (assumed),2020.0,2020,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,8.510772623613315,0,0,0,1,0
CETPROJH22619,Feasibility,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,4.07753744390572,0,0,0,0,0
CETPROJH22618,Design,2025.0,2025,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,6.68586094706836,0,0,0,0,0
CETPROJH22617,Feasibility,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.503084610020228,0,0,0,0,0
CETPROJH22616,Feasibility,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,8.9641840463529,0,0,0,0,0
CETPROJH22615,Feasibility,2025.0,2025,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,5.950642552587727,0,0,0,0,0
CETPROJH22614,Design,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.770013301136158,0,0,0,0,0
CETPROJH22613,Fully commissioned,2025.0,2025,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,5.288267030694535,0,0,0,0,1
CETPROJH22612,Fully commissioned,2025.0,2025,Waste,0,Europe (EU-27),1,Transport (road),0,1,0,0,4.574710978503383,0,0,0,0,1
CETPROJH22611,Fully commissioned,2023.0,2023,Green,0,Africa,0,Power & heat,0,0,0,0,0.6931471805599453,0,0,0,0,1
CETPROJH22610,Under construction,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,11.233251243919975,0,0,0,0,0
CETPROJH2261,On-hold (assumed),2019.0,2019,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,7.635786861395585,0,0,0,1,0
CETPROJH22609,Announced (advanced),2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,7.00669522683704,0,0,0,0,0
CETPROJH22608,Fully commissioned,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,3.1354942159291497,0,0,0,0,1
CETPROJH22607,Announced (advanced),2025.0,2025,Green,0,Africa,0,Industry (other),0,0,0,0,0.0,0,0,0,0,0
CETPROJH22606,Feasibility,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,10.776474045001011,0,0,0,0,0
CETPROJH22605,Announced (advanced),2023.0,2023,Green,0,Africa,0,Unknown,0,0,0,0,13.211137699492648,0,0,0,0,0
CETPROJH22604,On-hold (assumed),2021.0,2021,Green,0,Europe (EU-27),1,Industry (refinery feedstock),1,1,1,0,9.61587214452889,0,0,0,1,0
CETPROJH22603,Announced (early stage),2025.0,2025,Blue_CCS,1,Asia-Pacific,0,Transport (road),0,0,0,0,0.0,0,0,0,0,0
CETPROJH22602,Announced (advanced),2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,7.27931883541462,0,0,0,0,0
CETPROJH22601,Announced (advanced),2025.0,2025,Green,0,North America,0,Industry (other),0,0,0,0,10.687411927154141,0,0,0,0,0
CETPROJH22600,Announced (advanced),2025.0,2025,Green,0,Europe (EU-27),1,Industry (other),0,1,0,0,6.54534966033442,0,0,0,0,0
CETPROJH226,Under construction,2021.0,2021,Green,0,Middle East,0,Industry (chemical feedstock),1,1,0,0,8.35490952835879,0,0,0,0,0
CETPROJH22599,Fully commissioned,2025.0,2025,Green,0,North America,0,Industry (chemical feedstock),1,1,0,0,4.382026634673881,0,0,0,0,1
CETPROJH22598,Design,2025.0,2025,Green,0,Asia-Pacific,0,Gas grid,0,0,0,0,6.55250788703459,0,0,0,0,0
CETPROJH22597,Announced (early stage),2025.0,2025,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,0.0,0,0,0,0,0
CETPROJH22596,Announced (advanced),2025.0,2025,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,10.748303764751594,0,0,0,0,0
CETPROJH22595,Design,2025.0,2025,Green,0,Europe (non EU-27),0,Transport (shipping),0,0,0,0,8.237743803890933,0,0,0,0,0
CETPROJH22594,Feasibility,2025.0,2025,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,0.0,0,0,0,0,0
CETPROJH22593,Feasibility,2025.0,2025,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,0.0,0,0,0,0,0
CETPROJH22592,Design,2025.0,2025,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,0.0,0,0,0,0,0
CETPROJH22591,Feasibility,2025.0,2025,Green,0,Africa,0,Unknown,0,0,0,0,11.643962499267984,0,0,0,0,0
CETPROJH22590,Permitted,2023.0,2023,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,9.694493424326337,0,0,0,0,0
CETPROJH2259,On-hold (assumed),2020.0,2020,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH22589,Design,2025.0,2025,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,6.333279628139691,0,0,0,0,0
CETPROJH22588,Fully commissioned,2025.0,2025,Green,0,Asia-Pacific,0,Transport (shipping),0,0,0,0,3.912023005428146,0,0,0,0,1
CETPROJH22587,Announced (advanced),2025.0,2025,Green,0,Europe (non EU-27),0,Unknown,0,0,0,0,11.385103457032141,0,0,0,0,0
CETPROJH22586,Announced (advanced),2025.0,2025,Green,0,Europe (non EU-27),0,Unknown,0,0,0,0,11.385103457032141,0,0,0,0,0
CETPROJH22585,Announced (advanced),2025.0,2025,Green,0,Europe (non EU-27),0,Unknown,0,0,0,0,11.385103457032141,0,0,0,0,0
CETPROJH22584,Announced (advanced),2025.0,2025,Green,0,Europe (non EU-27),0,Unknown,0,0,0,0,11.385103457032141,0,0,0,0,0
CETPROJH22583,Announced (advanced),2025.0,2025,Green,0,Europe (non EU-27),0,Transport (shipping),0,0,0,0,6.39024066706535,0,0,0,0,0
CETPROJH22582,Financed,2025.0,2025,Green,0,Europe (non EU-27),0,Transport (shipping),0,0,0,0,6.990256500493881,0,0,0,0,0
CETPROJH22581,Plans cancelled,2024.0,2024,Green,0,Latin America,0,Unknown,0,0,0,0,0.0,1,1,1,1,0
CETPROJH22580,Announced (early stage),2025.0,2025,Waste,0,Asia-Pacific,0,Transport (road),0,0,0,0,0.0,0,0,0,0,0
CETPROJH2258,On-hold (assumed),2020.0,2020,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,7.635786861395585,0,0,0,1,0
CETPROJH22579,Announced (early stage),2025.0,2025,Waste,0,Asia-Pacific,0,Transport (road),0,0,0,0,0.0,0,0,0,0,0
CETPROJH22578,Announced (early stage),2025.0,2025,Waste,0,Asia-Pacific,0,Transport (road),0,0,0,0,0.0,0,0,0,0,0
CETPROJH22577,Announced (early stage),2025.0,2025,Waste,0,Asia-Pacific,0,Transport (road),0,0,0,0,0.0,0,0,0,0,0
CETPROJH22576,Announced (early stage),2025.0,2025,Waste,0,Asia-Pacific,0,Transport (road),0,0,0,0,0.0,0,0,0,0,0
CETPROJH22575,Announced (early stage),2025.0,2025,Waste,0,Asia-Pacific,0,Transport (road),0,0,0,0,0.0,0,0,0,0,0
CETPROJH22574,Announced (early stage),2025.0,2025,Waste,0,Asia-Pacific,0,Transport (road),0,0,0,0,0.0,0,0,0,0,0
CETPROJH22573,Feasibility,2023.0,2023,Green,0,Europe (EU-27),1,Industry (other),0,1,0,0,5.351858133476067,0,0,0,0,0
CETPROJH22572,Announced (advanced),2025.0,2025,Green,0,Middle East,0,Industry (chemical feedstock),1,1,0,0,12.049424683420915,0,0,0,0,0
CETPROJH22571,Feasibility,2025.0,2025,Green,0,Middle East,0,Industry (chemical feedstock),1,1,0,0,11.643962499267984,0,0,0,0,0
CETPROJH22570,Feasibility,2025.0,2025,Green,0,North America,0,Gas grid,0,0,0,0,0.0,0,0,0,0,0
CETPROJH2257,On-hold (assumed),2020.0,2020,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,6.4967749901858625,0,0,0,1,0
CETPROJH22569,Permitted,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.392745258631441,0,0,0,0,0
CETPROJH22568,Feasibility,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,10.289633916257893,0,0,0,0,0
CETPROJH22567,Permitted,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,10.199174996326047,0,0,0,0,0
CETPROJH22566,Design,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,0.0,0,0,0,0,0
CETPROJH22565,Under construction,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,8.993551586299981,0,0,0,0,0
CETPROJH22564,Announced (advanced),2025.0,2025,Green,0,Europe (EU-27),1,Industry (other),1,1,1,0,10.590113516105808,0,0,0,0,0
CETPROJH22563,On-hold (assumed),2025.0,2025,Waste,0,Middle East,0,Industry (other),0,0,0,0,8.241966560231802,0,0,0,1,0
CETPROJH22562,Under construction,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.546884034617925,0,0,0,0,0
CETPROJH22561,Fully commissioned,2025.0,2025,Waste,0,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,9.014933575633572,0,0,0,0,1
CETPROJH22560,Permitted,2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.34145634983372,0,0,0,0,0
CETPROJH2256,Fully commissioned,2018.0,2018,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,5.288267030694535,0,0,0,0,1
CETPROJH22559,Permitted,2024.0,2024,Green,0,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,7.68662133494462,0,0,0,0,0
CETPROJH22558,Permitted,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.657203308780275,0,0,0,0,0
CETPROJH22557,Design,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.985113621416073,0,0,0,0,0
CETPROJH22556,Feasibility,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,11.294781892900653,0,0,0,0,0
CETPROJH22555,Under construction,2023.0,2023,Green,0,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,8.104401307921613,0,0,0,0,0
CETPROJH22554,Design,2024.0,2024,Green,0,Europe (EU-27),1,Transport (shipping),0,1,0,0,10.627430633893226,0,0,0,0,0
CETPROJH22553,Announced (advanced),2025.0,2025,Green,0,Middle East,0,Unknown,0,0,0,0,11.104972264124868,0,0,0,0,0
CETPROJH22552,Design,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.778037701818713,0,0,0,0,0
CETPROJH22551,Under construction,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,10.032364379457015,0,0,0,0,0
CETPROJH22550,Design,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,10.463131911491967,0,0,0,0,0
CETPROJH2255,Fully commissioned,2020.0,2020,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,4.04305126783455,0,0,0,0,1
CETPROJH22549,Fully commissioned,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,2.0794415416798357,0,0,0,0,1
CETPROJH22548,Fully commissioned,2024.0,2024,Green,0,Asia-Pacific,0,Industry (refinery feedstock),1,1,0,0,4.927253685157205,0,0,0,0,1
CETPROJH22547,Feasibility,2024.0,2024,Green,0,Asia-Pacific,0,Power & heat,0,0,0,0,0.0,0,0,0,0,0
CETPROJH22546,Announced (early stage),2024.0,2024,Green,0,Latin America,0,Unknown,0,0,0,0,0.0,0,0,0,0,0
CETPROJH22545,Announced (early stage),2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,0.0,0,0,0,0,0
CETPROJH22544,Feasibility,2025.0,2025,Green,0,Africa,0,Unknown,0,0,0,0,11.050905878263567,0,0,0,0,0
CETPROJH22543,Feasibility,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,2.5649493574615367,0,0,0,0,0
CETPROJH22542,Feasibility,2025.0,2025,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,6.8001700683022,0,0,0,0,0
CETPROJH22541,Design,2024.0,2024,Blue_CCS,1,Asia-Pacific,0,Power & heat,0,0,0,0,11.289794413577894,0,0,0,0,0
CETPROJH22540,Announced (advanced),2025.0,2025,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,6.364750756851911,0,0,0,0,0
CETPROJH2254,On-hold (assumed),2020.0,2020,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH22539,Feasibility,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.145588494746486,0,0,0,0,0
CETPROJH22538,Feasibility,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.657203308780275,0,0,0,0,0
CETPROJH22537,Fully commissioned,2023.0,2023,Green,0,Asia-Pacific,0,Industry (other),0,0,0,0,8.104401307921613,0,0,0,0,1
CETPROJH22536,Feasibility,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.770013301136158,0,0,0,0,0
CETPROJH22535,Permitted,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,11.156264806643742,0,0,0,0,0
CETPROJH22534,Permitted,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,7.44716835960004,0,0,0,0,0
CETPROJH22533,Feasibility,2025.0,2025,Green,0,Latin America,0,Industry (other),0,0,0,0,11.55518961907826,0,0,0,0,0
CETPROJH22532,Design,2024.0,2024,Green,0,North America,0,Transport (aviation),0,0,0,0,9.928228944424575,0,0,0,0,0
CETPROJH22531,Feasibility,2024.0,2024,Green,0,North America,0,Transport (aviation),0,0,0,0,8.067149039910106,0,0,0,0,0
CETPROJH22530,Feasibility,2024.0,2024,Green,0,Latin America,0,Industry (other),1,1,0,0,8.067149039910106,0,0,0,0,0
CETPROJH2253,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Industry (other),1,1,0,0,11.51293546492023,0,0,0,1,0
CETPROJH22529,Feasibility,2024.0,2024,Green,0,Latin America,0,Industry (other),1,1,0,0,7.7488913372555315,0,0,0,0,0
CETPROJH22528,Under construction,2024.0,2024,Green,0,Latin America,0,Transport (road),0,0,0,0,6.210600077024653,0,0,0,0,0
CETPROJH22527,Announced (advanced),2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,11.156264806643742,0,0,0,0,0
CETPROJH22526,Announced (advanced),2025.0,2025,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.210440366976517,0,0,0,0,0
CETPROJH22525,Design,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.83953552604361,0,0,0,0,0
CETPROJH22524,Under construction,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,8.104401307921613,0,0,0,0,0
CETPROJH22522,Feasibility,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.392745258631441,0,0,0,0,0
CETPROJH22521,Design,2024.0,2024,Green,0,Asia-Pacific,0,Industry (other),0,0,0,0,6.3835066348840055,0,0,0,0,0
CETPROJH22520,Design,2023.0,2023,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,8.343077871169383,0,0,0,0,0
CETPROJH2252,Fully commissioned,2015.0,2015,Green,0,Asia-Pacific,0,Gas grid,0,0,0,0,5.6131281063880705,0,0,0,0,1
CETPROJH22519,Permitted,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,10.308985993422082,0,0,0,0,0
CETPROJH22518,Feasibility,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.952325334619427,0,0,0,0,0
CETPROJH22517,Feasibility,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,10.196194479235656,0,0,0,0,0
CETPROJH22516,Feasibility,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.952325334619427,0,0,0,0,0
CETPROJH22515,Feasibility,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,5.288267030694535,0,0,0,0,0
CETPROJH22514,Under construction,2024.0,2024,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,10.276222836021374,0,0,0,0,0
