CATE_dml,CATE_t_learner,log_capacity,years_since_announce,region_eu,region_na,region_asia,post_cbam_proposal,sponsor_corporate
-0.029087889970259805,0.023953850171734542,5.272999558563747,6.0,0,0,1,0,0
0.021260099818092553,0.002396525260422521,7.313886831633462,5.0,0,0,1,1,0
0.05911199832523625,0.19533196946785836,0.0,14.0,0,0,1,0,0
-0.036227383817353784,0.19006934321966826,8.37378460812088,14.0,0,0,1,0,0
1.1109964348250971e-05,-0.040911856377114614,0.0,4.0,0,0,1,1,0
-0.02370448357942501,-0.007994119951696375,10.819798284210286,6.0,0,0,1,0,0
0.057613239193436874,0.203557565620463,0.0,22.0,0,0,1,0,0
0.057987548828975236,0.021719073424648874,6.464588303689961,4.0,0,0,0,1,0
0.03525470423702158,0.040669242463687055,11.918397239722838,6.0,0,0,1,0,0
0.04390174860742205,0.027033464967772744,6.75110146893676,6.0,0,0,1,0,0
0.04390174860742205,0.027033464967772744,6.75110146893676,6.0,0,0,1,0,0
0.04390174860742205,0.027033464967772744,6.75110146893676,6.0,0,0,1,0,0
0.04390174860742205,0.027033464967772744,6.75110146893676,6.0,0,0,1,0,0
0.04390174860742205,0.027033464967772744,6.75110146893676,6.0,0,0,1,0,0
0.01742115539133332,0.28084719555915,2.1972245773362196,17.0,0,0,0,0,0
-0.0009951886070289056,-0.006521378208031859,10.91055091235213,5.0,0,0,1,1,0
0.05911199832523625,0.19533196946785836,0.0,14.0,0,0,1,0,0
-0.005029052325245382,0.10621533659609111,5.262690188904886,10.0,0,0,1,0,0
-0.002916060303006347,-0.004850364403270458,10.35780631486168,5.0,0,0,1,1,0
0.045109250465209985,0.19740373520856763,0.0,16.0,0,0,1,0,0
-0.0312228179074553,-0.11570553365846833,8.006700845440367,4.0,0,0,1,1,0
-0.03600147002229967,-0.03894523590894005,8.294299608857235,4.0,0,0,1,1,0
-0.0038940901513847105,-0.003242725458778917,10.085850775128717,4.0,0,0,1,1,0
-0.008764264441237285,0.10135209650978548,5.351858133476067,9.0,0,0,1,0,0
-0.06701806297876127,0.269000526938705,3.2188758248682006,19.0,0,0,0,0,0
0.012506474065343855,0.030818897033129365,3.6375861597263857,5.0,0,0,1,1,0
0.07158261625537786,0.2876869253524396,0.0,20.0,0,0,0,0,0
0.02794824050209893,0.025692190455104583,4.990432586778736,4.0,0,0,0,1,0
0.07120884128246266,0.28786073487624914,0.0,21.0,0,0,0,0,0
-0.0161857714758182,0.10547372483702507,2.9444389791664403,6.0,0,0,0,0,0
0.021414111291496472,0.11528534679818891,0.0,5.0,0,0,0,1,0
0.014168342670229773,0.03314005884476932,0.0,4.0,0,0,0,1,0
-0.1097557111038216,0.2873764992952735,4.564348191467836,30.0,0,0,0,0,0
-0.08100194734908697,0.28897363726222575,5.652489180268651,46.0,0,0,0,0,0
0.021414111291496472,0.11528534679818891,0.0,5.0,0,0,0,1,0
0.021414111291496472,0.11528534679818891,0.0,5.0,0,0,0,1,0
0.014168342670229773,0.03314005884476932,0.0,4.0,0,0,0,1,0
0.021414111291496472,0.11528534679818891,0.0,5.0,0,0,0,1,0
0.10184330248096349,0.33584248771046227,13.479040121341441,5.0,0,0,0,1,0
0.012764581119473413,-0.029651250404016644,0.0,0.0,0,0,1,1,0
-0.0007692978591100309,0.02073788515145264,0.0,9.0,0,0,1,0,0
-0.00201395073510166,-0.001729378390905561,10.375551557748782,0.0,0,0,1,1,0
-0.0015411996281125707,-0.0019650376147226797,10.308985993422082,0.0,0,0,1,1,0
-0.008474278605896562,-0.0022143442879181668,9.575052927597383,0.0,0,0,1,1,0
-0.018053900317527384,-0.001389696041085192,7.768110378525988,1.0,0,0,1,1,0
-0.0020574069545119525,-0.0008955907260420443,10.580937168488774,1.0,0,0,1,1,0
-0.002058099553967025,-0.000937257392708711,10.578699860459706,0.0,0,0,1,1,0
-0.02161367747158122,-0.0026239096221027775,9.153875834995056,0.0,0,0,1,1,0
0.006650625930582295,-0.0033459663460211706,5.910796644040527,0.0,0,0,1,1,0
0.0056602015526817625,0.006243796373762618,5.981414211254481,0.0,0,0,1,1,0
0.04192909999178677,0.03002343069037489,6.2166061010848646,0.0,1,0,0,1,0
-0.017718070536086133,-0.07852162327150478,9.301186055275759,0.0,0,1,0,1,0
0.004737738393043634,0.02205059296686263,6.6895992691789665,2.0,0,1,0,1,0
0.0850969745845136,0.28494060423493695,0.0,12.0,0,1,0,0,0
0.07986485989815012,0.35074727639362807,15.201805169084134,3.0,0,0,0,1,0
0.019897285888667272,0.051497707022975084,0.0,2.0,1,0,0,1,0
0.04364127059061928,0.1319549803555669,0.0,3.0,0,1,0,1,0
0.10162646422440424,0.0809227511504069,5.860786223465865,5.0,0,0,0,1,0
0.07499951784483935,0.035928083753000856,12.429220196836383,5.0,0,0,1,1,0
0.04364127059061928,0.1319549803555669,0.0,3.0,0,1,0,1,0
0.025541996821949565,-0.018806793091602825,11.51293546492023,5.0,0,0,1,1,0
0.06245555909328912,0.19126662680971374,0.0,12.0,0,0,1,0,0
0.03130856540197482,-0.001735371168692941,5.902633333401366,0.0,1,0,0,1,0
0.013853848125568665,0.03568146039678311,5.272999558563747,0.0,1,0,0,1,0
0.02354006121734526,0.04914224047243539,0.0,1.0,0,0,0,1,0
0.004756184323717179,0.0011228992465421375,2.1972245773362196,0.0,0,0,1,1,0
-0.007021633517890033,-0.001443677731822044,9.664659134301736,0.0,0,0,1,1,0
0.011808350013759962,0.03375231061051089,10.34177474101152,5.0,0,0,0,1,0
-0.020271328337832167,-0.012038709666942964,8.278682162970906,0.0,0,0,0,1,0
0.02384669215294764,0.09752075743170266,0.0,4.0,0,1,0,1,0
0.02354006121734526,0.04914224047243539,0.0,0.0,0,0,0,1,0
0.012764581119473413,-0.029651250404016644,0.0,0.0,0,0,1,1,0
0.10184330248096349,0.33584248771046227,13.710151153416941,5.0,0,0,0,1,0
0.012764581119473413,-0.029651250404016644,0.0,1.0,0,0,1,1,0
0.003403092374852966,0.006690808566930787,4.6443908991413725,0.0,0,0,1,1,0
0.0032996600447917305,-0.010872585479043963,11.149096419938578,5.0,0,0,1,1,0
-0.0029695270429534876,-0.00014134852216748768,10.978370514505,0.0,0,0,1,1,0
-0.0031619508934508478,-0.0007012760129773314,10.635422660303334,0.0,0,0,1,1,0
-0.008785469973547807,-0.02348897170307089,10.464274083455889,2.0,0,1,0,1,0
0.08481805313706701,0.28660031344848563,0.0,13.0,0,1,0,0,0
0.012571548381189079,0.03453954893921761,5.081404364984463,0.0,1,0,0,1,0
0.0871090448946342,-0.007798287670446047,6.688354713946762,0.0,1,0,0,1,0
0.02479866296612732,-0.1504306848556371,9.928228944424575,0.0,1,0,0,1,0
0.0027163772341944363,0.007966096310233234,5.062595033026967,1.0,0,0,1,1,0
-0.003565100809584588,0.03700396311548771,9.409109260148737,5.0,0,0,0,1,0
0.02267276168940071,0.031204908142228083,5.081404364984463,2.0,0,0,0,1,0
0.004336158765001347,0.006822986685977264,1.3862943611198906,0.0,0,0,1,1,0
0.012571548381189079,0.03453954893921761,5.081404364984463,1.0,1,0,0,1,0
0.05626048625978542,0.0050763406144580725,7.38025578842646,2.0,1,0,0,1,0
0.052401074201396655,0.004534308354824594,7.38025578842646,1.0,1,0,0,1,0
0.052401074201396655,0.004534308354824594,7.38025578842646,1.0,1,0,0,1,0
0.08595988898095418,-0.003166257364521455,6.90875477931522,2.0,1,0,0,1,0
0.04309485607751657,0.025677620789612606,6.516193076042964,1.0,1,0,0,1,0
0.013193587039197504,0.03319759452924849,4.454347296253507,1.0,1,0,0,1,0
0.044581927396262086,0.004638475021491261,7.453561871643373,1.0,1,0,0,1,0
0.012571548381189079,0.03453954893921761,5.081404364984463,1.0,1,0,0,1,0
0.004620106633275894,0.0090374603821778,5.272999558563747,1.0,0,0,1,1,0
0.008842349150924191,-0.04549882597744288,10.057923905840546,1.0,0,0,0,1,0
0.013856599716583276,-0.015388800659257747,9.682404377188837,1.0,0,0,0,1,0
0.2068337822386177,0.11341877372205167,6.311734809152915,6.0,1,0,0,0,0
0.00035809175881722135,-0.0004632834499847684,11.146243474284297,1.0,0,0,1,1,0
-0.0025557512085166907,-0.0011486686954256611,10.819798284210286,4.0,0,0,1,1,0
-0.028935623491665206,-0.024012788290376213,8.745125259462244,3.0,0,0,1,1,0
0.032919448807380444,-0.0012458957619861637,6.933423025730715,6.0,0,0,1,0,0
0.02350815508200552,0.034502039210692385,5.442417710521793,1.0,0,0,0,1,0
0.006363762168833744,-0.008266531869854231,11.313290899206928,3.0,0,0,1,1,0
0.009372346218960997,0.0101677592471354,10.087890275533907,5.0,0,0,0,1,0
0.014168342670229773,0.03314005884476932,0.0,4.0,0,0,0,1,0
0.012764581119473413,-0.029651250404016644,0.0,1.0,0,0,1,1,0
-0.0032535383351932163,-0.00023759088274808354,10.757924157061597,1.0,0,0,1,1,0
0.03763698103094814,-0.030625936127123943,11.599295803205079,1.0,1,0,0,1,0
-0.02193520448243793,-0.053159626029118355,8.478660241699453,1.0,1,0,0,1,0
0.09497273101549959,0.04021904965993943,5.902633333401366,5.0,0,0,0,1,0
0.015291371597083006,0.031697508222796045,3.784189633918261,1.0,1,0,0,1,0
0.03890294596026372,0.0212496736261231,11.984958284017063,1.0,0,0,1,1,0
-0.017874640975747296,-0.00649362939564559,7.601402334583733,1.0,0,1,0,1,0
0.04814402067611528,0.0277180887373421,6.447305862541213,2.0,1,0,0,1,0
0.030864394068314926,0.2915177417829736,1.791759469228055,16.0,0,0,0,0,0
-0.021192289577316736,-0.03874949892559464,8.434028950155469,1.0,1,0,0,1,0
0.002053653750804226,0.013315232458896872,6.1779441140506,2.0,0,0,1,1,0
0.0450328786052522,0.1233259409378998,0.0,1.0,0,1,0,1,0
-0.008474278605896562,-0.0022143442879181668,9.575052927597383,1.0,0,0,1,1,0
0.01617304426104091,-0.008264107536743802,11.873121203630857,4.0,0,1,0,1,0
0.019333063099948276,0.05112852712879518,0.0,1.0,1,0,0,1,0
-0.008803522307887222,-0.024751516333568,10.675630739322571,1.0,0,1,0,1,0
0.03566318567075078,-0.015345466730862343,12.154784614286667,4.0,0,1,0,1,0
-0.021282371208156122,-0.09189029039203143,8.021912778985708,3.0,0,0,0,1,0
0.019333063099948276,0.05112852712879518,0.0,1.0,1,0,0,1,0
0.025087551659647725,-0.054173028552921304,9.682404377188837,1.0,1,0,0,1,0
0.0450328786052522,0.1233259409378998,0.0,1.0,0,1,0,1,0
0.02384669215294764,0.09752075743170266,0.0,4.0,0,1,0,1,0
0.056658252396632754,0.02295128797425116,6.61472560020376,1.0,1,0,0,1,0
-0.013011251406586622,-0.06789212593247985,9.994287576862567,1.0,0,1,0,1,0
0.0450328786052522,0.1233259409378998,0.0,1.0,0,1,0,1,0
0.01352987870166361,0.03498015740482609,5.147494476813453,2.0,1,0,0,1,0
0.012571548381189079,0.03453954893921761,5.081404364984463,1.0,1,0,0,1,0
0.01567213224844926,-0.008593728464062103,11.864166672867945,4.0,0,1,0,1,0
-0.020016051986155133,-0.013065062755699932,8.136810863675537,1.0,1,0,0,1,0
-0.02012467229366119,-0.009485135944714708,9.194718991073225,3.0,0,0,1,1,0
0.013622635335209783,0.03319759452924849,4.430816798843313,1.0,1,0,0,1,0
0.0373553181358632,0.0045643678786341174,7.496097345175956,1.0,1,0,0,1,0
0.07340592787527314,0.04547896181797861,12.296831574998258,6.0,0,0,0,0,0
0.031989404934995004,0.020387130190810277,5.996452088619021,1.0,0,0,0,1,0
-0.039595497758170825,-0.027466521428562086,8.136810863675537,1.0,0,0,1,1,0
0.012571548381189079,0.03453954893921761,5.081404364984463,1.0,1,0,0,1,0
0.02354006121734526,0.04914224047243539,0.0,1.0,0,0,0,1,0
0.012565385147893583,0.03539396039678311,5.209486152841421,1.0,1,0,0,1,0
-0.04022820148665941,-0.029169563415436826,8.278682162970906,1.0,0,0,1,1,0
-0.05481385688859551,-0.12501378051746173,8.073091199693154,4.0,0,1,0,1,0
0.09497273101549959,0.04021904965993943,5.902633333401366,5.0,0,0,0,1,0
0.03755031654288152,-0.011050822584920785,11.603688960617083,3.0,1,0,0,1,0
-0.028786082273891626,-0.0034510483873347506,8.866299565855018,2.0,0,0,1,1,0
0.02334779150086239,0.031915139705613674,5.225746673713202,1.0,0,0,0,1,0
-0.038383710833375724,-0.0776271754346508,8.055475141757274,2.0,0,0,1,1,0
-0.004128199662427643,-0.008086453536960485,10.001158579709575,2.0,0,0,1,1,0
0.00037246226852098946,0.013091275852843077,6.478509642208569,1.0,0,0,1,1,0
0.06582424372056465,0.004508016721236594,7.156176637480615,1.0,1,0,0,1,0
0.012677362482123908,0.03539396039678311,5.198497031265826,1.0,1,0,0,1,0
0.004243858225734242,0.0070116340413764475,4.382026634673881,3.0,0,0,1,1,0
0.014002566289427656,-0.0069377095077696755,5.978885764901122,3.0,0,0,1,1,0
-0.01866030864905083,-0.019807955705753427,7.768110378525988,3.0,0,0,1,1,0
0.019489276148542026,-0.006884183741809859,11.936590609722344,4.0,0,1,0,1,0
0.03536321712974391,-0.004143527172378415,12.154784614286667,3.0,0,1,0,1,0
0.048003625738277426,0.009993905260975435,12.178146310089332,3.0,0,0,1,1,0
0.025905662698250637,-0.0005800769729250354,11.73927188163082,2.0,0,0,1,1,0
0.019114812682015543,-0.0033056027339287376,11.633912252019053,2.0,0,0,1,1,0
0.010220906054412943,-0.006527511601657035,11.451592467314862,2.0,0,0,1,1,0
0.05779656814899117,0.03692517783574355,12.432415074973783,2.0,0,0,1,1,0
0.0034158252509724108,-0.006638225887371321,11.228451574129409,2.0,0,0,1,1,0
-0.005954413004184223,-0.030883163336642726,11.485009412675824,4.0,0,1,0,1,0
0.05381593566775848,0.33829238559574354,13.76421831620775,3.0,0,1,0,1,0
-0.022808665385148943,-0.024529097481614835,10.375551557748782,4.0,0,1,0,1,0
-0.04058786916298794,-0.1049630424895642,7.824445930877619,4.0,0,1,0,1,0
0.02384669215294764,0.09752075743170266,0.0,4.0,0,1,0,1,0
-0.021609565464665578,-0.08788265000875368,8.031385330625534,3.0,0,0,0,1,0
0.032011681523718985,-0.003521678572645768,5.902633333401366,1.0,0,0,0,1,0
-0.0931903662565606,-0.19147802472191414,8.279697133877628,5.0,0,1,0,1,0
0.021867058320895146,0.055104855188265654,0.0,3.0,0,0,0,1,0
0.05953431861730467,0.006687107612420157,11.80061253740951,4.0,1,0,0,1,0
0.028739056767421025,0.034307357516247555,5.58724865840025,5.0,0,0,1,1,0
-0.05957562803051617,-0.1272621412879521,9.441531454869693,5.0,0,1,0,1,0
0.02473570179647499,-0.1032877590576808,9.852246888342531,2.0,1,0,0,1,0
-0.02124513110174981,-0.016056746955581475,8.29529885950246,2.0,1,0,0,1,0
0.04719980514216245,0.28754913587943337,3.2188758248682006,13.0,0,1,0,0,0
-0.020306171397866023,0.10247596771196205,5.472270673671475,7.0,0,1,0,0,0
-0.019911411609913516,-0.0013476792343625028,7.768110378525988,2.0,0,0,1,1,0
0.005462107996870672,0.007679450321020006,5.198497031265826,4.0,0,0,1,1,0
0.00438310873494389,0.006604843654650086,4.382026634673881,1.0,0,0,1,1,0
-0.0032806512608560805,-5.572681704260652e-05,7.362645270417825,1.0,0,0,1,1,0
0.0035352181589465037,0.013156053180778301,6.159095388491933,1.0,0,0,1,1,0
0.005757870659935473,0.0053752810840077955,4.02535169073515,1.0,0,0,1,1,0
0.04079221992293949,0.028479279037521083,6.111467339502679,1.0,1,0,0,1,0
0.028385218734698292,-0.004352971032942368,12.103491596905931,1.0,0,1,0,1,0
0.05583372478041325,0.03786918944334968,12.384942418433429,1.0,0,0,1,1,0
0.025860448361644695,0.05545683535706492,6.90875477931522,8.0,0,0,1,0,0
-0.047917179181144895,-0.04218684307192745,8.622813673279921,6.0,0,0,1,0,0
0.05738344353633125,-0.06496326954766193,12.611541086966115,5.0,0,1,0,1,0
-0.03448847148055416,0.08822712047534877,8.309676895987726,11.0,0,0,1,0,0
-0.04797920782465876,-0.04856982619953751,8.309676895987726,7.0,0,0,1,0,0
-0.020193753177057752,0.12256012192552912,9.721245992542345,11.0,0,0,1,0,0
-0.025659432832227512,-0.007536210442283975,10.320024474611342,6.0,0,0,1,0,0
-0.00312197211305398,-0.0046386226216849425,10.611966597093055,5.0,0,0,1,1,0
0.019333063099948276,0.05112852712879518,0.0,1.0,1,0,0,1,0
0.07986485989815012,0.3172952556699864,12.812302081080515,3.0,0,0,0,1,0
-0.05204180843842553,0.16024905220584892,11.68126641357639,16.0,0,1,0,0,0
-0.024534255970144764,0.17034830906461876,12.02375908870422,16.0,0,1,0,0,0
-0.03651442336106063,-0.14376548944499518,8.60813018640834,3.0,0,1,0,1,0
-0.03388374811386133,-0.10634097924349675,10.853773831668242,5.0,0,1,0,1,0
-0.023878030236133267,-0.06774656455980785,9.210440366976517,3.0,0,1,0,1,0
0.008324818607075185,-0.0230061407761693,11.613232231925368,2.0,0,1,0,1,0
0.024011921228716752,0.049511420366615294,0.0,2.0,0,0,0,1,0
0.04546007242683664,0.12377324583207967,0.0,2.0,0,1,0,1,0
0.011922308205965737,-0.03280476161825781,0.0,3.0,0,0,1,1,0
0.006873563891387029,0.10934221400138883,0.0,7.0,0,1,0,0,0
0.02508482868944565,-0.0015998179045569536,12.022396171249941,4.0,0,1,0,1,0
-0.03723623252682343,-0.10443436484661905,10.363061986291324,5.0,0,1,0,1,0
0.02384669215294764,0.09752075743170266,0.0,4.0,0,1,0,1,0
-0.009853239183406366,0.07746666434973358,6.594413459749778,5.0,0,1,0,1,0
0.08466998737975946,0.10762707630088428,11.931642378754141,5.0,0,0,0,1,0
-0.0003078488161098233,0.14327655125219346,0.0,8.0,0,0,0,0,0
0.016418824902546373,0.025260541102609533,0.6931471805599453,4.0,0,0,0,1,0
0.04076750848477823,0.0067421335537058615,11.884495917930655,4.0,0,0,1,1,0
-0.029884589431206313,-0.05012302962733307,0.0,6.0,0,0,1,0,0
0.07499951784483935,0.035928083753000856,12.429220196836383,5.0,0,0,1,1,0
0.031058901539990375,0.01764216238511461,11.330611908144274,6.0,1,0,0,0,0
0.05061519042306035,0.04087120626927877,11.798111925972618,5.0,0,0,1,1,0
-0.007459894078810026,0.09485406542192011,0.0,6.0,0,0,0,0,0
0.032382988626461155,-0.008359070092267967,12.013706813470414,5.0,0,1,0,1,0
0.04238256006994988,-0.05737877088894884,12.154784614286667,5.0,0,1,0,1,0
0.08974476207348689,0.3474524003620799,13.004581591747163,4.0,0,0,0,1,0
0.053917394909512695,0.0915500902030453,12.370701098418062,8.0,0,0,1,0,0
-0.03458342544283715,0.14758612346250244,11.567470466822025,15.0,0,1,0,0,0
0.05407576775863486,0.06396944715238087,12.759960632315702,4.0,0,1,0,1,0
-0.013525526462778322,-0.0332682337203874,11.23850177707664,4.0,0,1,0,1,0
0.019333063099948276,0.05112852712879518,0.0,1.0,1,0,0,1,0
0.019333063099948276,0.05112852712879518,0.0,1.0,1,0,0,1,0
-0.0011372735649320387,-0.00014134852216748768,11.112462823634855,1.0,0,0,1,1,0
0.012764581119473413,-0.029651250404016644,0.0,1.0,0,0,1,1,0
-0.0032806512608560805,-5.572681704260652e-05,7.362645270417825,1.0,0,0,1,1,0
-0.02701746297137738,-0.004481925862449336,8.866299565855018,1.0,0,0,1,1,0
0.012764581119473413,-0.029651250404016644,0.0,1.0,0,0,1,1,0
0.005419414223630008,0.0001634073301835376,6.852242569051878,2.0,0,0,1,1,0
0.05381593566775848,0.33829238559574354,14.543542623236126,3.0,0,1,0,1,0
0.05381593566775848,0.3109864366189167,12.896719202134523,3.0,0,1,0,1,0
0.06823385886160353,-0.006692337659600589,12.154784614286667,1.0,0,0,0,1,0
0.02721850391678309,-0.006692130423766839,6.999422467507961,1.0,0,0,0,1,0
0.012195631441905923,0.03453954893921761,4.990432586778736,1.0,1,0,0,1,0
-0.0762534744579965,-0.12130622623126852,9.588845298501564,6.0,0,1,0,0,0
-0.017694526379882315,-0.10681698623566405,7.972810784121404,1.0,1,0,0,1,0
0.04121757094195048,-0.017066508198143093,11.730662426985138,1.0,0,0,0,1,0
0.009111128275957012,-0.021237677521203185,10.439044812521303,1.0,0,0,0,1,0
-0.0191058589936296,-0.010050117653039847,8.136810863675537,1.0,0,0,0,1,0
0.012764581119473413,-0.029651250404016644,0.0,1.0,0,0,1,1,0
0.016405083382238138,-0.004497867780973193,11.556951919719207,1.0,0,0,1,1,0
0.024814224988271034,-0.0008500012888052332,11.724004532183379,1.0,0,0,1,1,0
0.02004096860438818,0.2885613179668167,4.23410650459726,14.0,0,1,0,0,0
-0.02918710939412379,0.16493085225748255,11.80410890048989,23.0,0,1,0,0,0
0.011212888399245878,-0.07013267721731273,9.90353755128617,1.0,0,0,0,1,0
-0.0072629695352446925,6.0714285714285715e-05,7.4127640174265625,1.0,0,0,1,1,0
0.012332286201495983,-0.019141250570449228,9.522812613235182,1.0,0,0,0,1,0
0.0027453905145887387,0.007966096310233234,5.049856007249537,1.0,0,0,1,1,0
-0.019843760866281458,-0.01081093961401661,8.105609402299896,1.0,0,0,0,1,0
0.022026517109617574,-0.15648194973857754,9.977016785824244,1.0,1,0,0,1,0
-0.10697354690728766,-0.2920455246248194,8.006700845440367,7.0,0,1,0,0,0
0.0536852327990367,0.025451696605955896,12.531776395271262,1.0,0,1,0,1,0
0.012764581119473413,-0.029651250404016644,0.0,1.0,0,0,1,1,0
0.0026579443806028736,0.007966096310233234,5.0689042022202315,1.0,0,0,1,1,0
0.007265825591328096,-0.008385523150747698,6.670766320845874,1.0,0,0,1,1,0
0.007265825591328096,-0.008385523150747698,6.670766320845874,1.0,0,0,1,1,0
0.0035682754542554723,0.006690808566930787,4.584967478670572,1.0,0,0,1,1,0
0.020848055509737323,0.03529882566416731,4.30406509320417,3.0,0,0,0,1,0
-0.02980512830010384,-0.007227146410529455,8.81744592104187,2.0,0,0,1,1,0
-0.0021102917692164772,0.01751521038426465,11.80061253740951,8.0,0,1,0,0,0
-0.0066371961555873465,0.13144952802325632,5.978885764901122,10.0,0,1,0,0,0
0.059172415376787364,0.04106071348374521,12.678102345906934,1.0,0,0,1,1,0
-0.019981476013832638,-0.0019200780558712314,7.824445930877619,1.0,0,0,1,1,0
0.005486243526912451,0.16411093535394827,5.7745515455444085,11.0,0,1,0,0,0
0.020086010902199802,-0.03409602317549004,10.53436031361157,1.0,1,0,0,1,0
0.01453161022922629,-0.004915535063403408,11.537647345424975,1.0,0,0,1,1,0
0.026816589646072718,0.035594769659561105,5.755742213586912,1.0,1,0,0,1,0
-0.003393709523586796,-0.0004344939796511804,10.701422584813201,1.0,0,0,1,1,0
0.013434534683973714,0.2884497108239595,4.812184355372417,14.0,0,1,0,0,0
0.02066696383722839,-0.03660637676429068,10.423471114086885,1.0,1,0,0,1,0
0.004758053127825573,0.1654867866095081,11.918397239722838,14.0,0,1,0,0,0
-0.013723355647153981,-0.03301394723080997,9.682404377188837,1.0,0,1,0,1,0
-0.04769590607295386,0.2884166983103392,3.367295829986474,18.0,0,1,0,0,0
0.022885050764142916,-0.041405336238338204,9.682404377188837,3.0,1,0,0,1,0
-0.03542417320940341,-0.07767752557470683,8.055475141757274,1.0,0,0,1,1,0
0.0026579443806028736,0.007966096310233234,5.0689042022202315,1.0,0,0,1,1,0
0.0026579443806028736,0.007966096310233234,5.0689042022202315,1.0,0,0,1,1,0
0.013360089514132636,-0.02939930653468147,0.0,2.0,0,0,1,1,0
-0.004110058305051495,-1.371001031991745e-05,7.362645270417825,2.0,0,0,1,1,0
0.004224822476828064,0.008499870823943722,5.0689042022202315,3.0,0,0,1,1,0
-0.012995936525684858,3.1302521008403364e-05,7.496097345175956,2.0,0,0,1,1,0
-0.07205364942930183,0.28848232878493707,4.02535169073515,18.0,0,1,0,0,0
-0.016974664063002406,-0.01839850120460404,7.650168700845001,3.0,0,0,1,1,0
1.1109964348250971e-05,-0.040911856377114614,0.0,4.0,0,0,1,1,0
1.1109964348250971e-05,-0.040911856377114614,0.0,4.0,0,0,1,1,0
0.017480857910746116,0.013135342850381607,6.1779441140506,4.0,0,0,1,1,0
0.006891679511178207,-0.009780666419853845,5.902633333401366,1.0,0,0,1,1,0
0.006891679511178207,-0.009780666419853845,5.902633333401366,1.0,0,0,1,1,0
-0.06900176553078093,0.27652790659443993,3.9512437185814275,19.0,0,1,0,0,0
0.0871090448946342,-0.007798287670446047,6.688354713946762,1.0,1,0,0,1,0
0.022071518739292334,-0.10698019095074715,10.043292972227004,1.0,1,0,0,1,0
0.005176629663220385,0.005980095509778104,4.30406509320417,1.0,0,0,1,1,0
0.012764581119473413,-0.029651250404016644,0.0,1.0,0,0,1,1,0
0.06325476503024255,0.2898022530950037,0.6931471805599453,21.0,0,1,0,0,0
0.029716704171871198,0.012129614536637578,5.7745515455444085,1.0,1,0,0,1,0
0.031814283491177875,0.020491155287176974,5.8377304471659395,1.0,1,0,0,1,0
0.06325476503024255,0.28990225309500367,0.6931471805599453,27.0,0,1,0,0,0
0.02020422948436759,0.0025710979099951704,7.352441100243583,5.0,0,0,1,1,0
0.03173507929859765,0.013890287806813964,5.796057750765372,1.0,1,0,0,1,0
0.05627249522783429,0.03870471225358217,12.390421313012926,7.0,0,0,1,0,0
0.0435241914012373,0.026250780084308277,6.492239835020471,1.0,1,0,0,1,0
-0.021041148505862247,-0.03857056119665691,8.420021279663963,1.0,1,0,0,1,0
-0.021646886329117734,-0.06618223315537235,9.105090961257085,1.0,0,1,0,1,0
0.038651610363828574,0.02581771470686104,6.016157159698354,5.0,0,0,1,1,0
0.00635193705768722,-0.024686871725739766,11.552396146878717,2.0,0,1,0,1,0
0.07986485989815012,0.3233311398671735,12.847929163278053,3.0,0,0,0,1,0
0.01956351336761857,0.024160301542077767,5.993961427306569,6.0,0,0,1,0,0
0.03536321712974391,-0.004143527172378415,12.154784614286667,3.0,0,1,0,1,0
0.0450328786052522,0.1233259409378998,0.0,1.0,0,1,0,1,0
0.04503954770316762,0.02468954641558623,6.55250788703459,1.0,1,0,0,1,0
0.006046413925087818,0.005160995369722081,3.258096538021482,1.0,0,0,1,1,0
0.09153409533317454,-0.006812969620775142,6.6895992691789665,1.0,1,0,0,1,0
0.0035682754542554723,0.006690808566930787,4.574710978503383,1.0,0,0,1,1,0
-0.001784539022465106,-0.0013423022446575879,10.463131911491967,1.0,0,0,1,1,0
-0.002975187050399594,-0.006151707855337701,10.056251557087757,1.0,0,0,1,1,0
-0.0030861748163862313,-6.634852216748768e-05,10.827805976097512,1.0,0,0,1,1,0
-0.0017606627052158255,-0.00302966587973497,7.074963197966044,1.0,0,0,1,1,0
-0.0032535383351932163,-0.00023759088274808354,10.757924157061597,1.0,0,0,1,1,0
-0.0015434108148593868,-0.004995200038696774,10.187839084891452,1.0,0,0,1,1,0
-0.0032806512608560805,-5.572681704260652e-05,7.362645270417825,1.0,0,0,1,1,0
-0.019288224171015275,-0.004366487898879287,9.239996256883693,1.0,0,0,1,1,0
-0.0030861748163862313,-6.634852216748768e-05,10.827805976097512,1.0,0,0,1,1,0
0.004026715647903763,0.008037524881661807,5.117993812416755,1.0,0,0,1,1,0
-0.01621639186640986,-0.00012552213868003342,7.601402334583733,1.0,0,0,1,1,0
0.0011065291021279745,-0.004369832208473102,6.999422467507961,1.0,0,0,1,1,0
-0.003158686882738183,-0.00012701028687337005,10.819798284210286,1.0,0,0,1,1,0
0.007265825591328096,-0.008385523150747698,6.670766320845874,1.0,0,0,1,1,0
0.026415825102168135,-0.000570239384043329,11.744076867685967,1.0,0,0,1,1,0
-0.03542417320940341,-0.07767752557470683,8.055475141757274,1.0,0,0,1,1,0
0.005509854952437907,0.0053752810840077955,4.143134726391533,1.0,0,0,1,1,0
0.025194282618291455,0.034628372996859724,10.308985993422082,5.0,1,0,0,1,0
