Region major,cbam_endex,log_cap,year_announced,is_blue,cancel_B,cate,cate_lo,cate_hi,cate_significant
Asia-Pacific,1,9.862717639992917,2021,0,0,-0.007949585964304838,-0.1787031783895474,0.1628040064609377,0
North America,0,8.9445502459405,2021,0,1,-0.008184469957151731,-0.2067050472971466,0.19033610738284307,0
North America,0,0.0,2022,0,0,0.22936312825429683,-0.14023169187262718,0.5989579483812209,0
Asia-Pacific,1,7.305860032684009,2022,0,0,0.021557505158061492,-0.0942294789910086,0.1373444893071315,0
North America,0,6.894670039433482,2022,0,0,0.101593888555865,-0.08890551278167282,0.29209328989340283,0
Asia-Pacific,0,6.601230118728877,2020,0,0,0.07091058240771247,-0.030887014757827902,0.17270817957325282,0
North America,0,8.53915035876828,2021,0,0,0.07302337006752697,-0.08406807105438581,0.23011481118943955,0
Europe (EU-27),0,5.117993812416755,2022,0,0,0.3522230046222014,0.054718820465106566,0.6497271887792964,1
North America,0,0.0,2020,0,0,0.2790139610496325,-0.08651515281211625,0.6445430749113815,0
Asia-Pacific,0,6.329720905522696,2022,1,0,0.08518054411478987,-0.07590372605875902,0.24626481428833868,0
Africa,1,5.641907070938114,2020,0,0,0.3418952966661402,-0.019037191189177627,0.7028277845214579,0
Asia-Pacific,0,7.846198815497425,2021,0,1,-0.12448532840038186,-0.32772768697259314,0.07875703017182932,0
Asia-Pacific,0,0.6931471805599453,2020,0,0,0.1831067478914548,-0.12389738110343895,0.4901108768863484,0
North America,1,12.624786269856633,2022,1,1,0.04711128882206748,-0.18231927109344598,0.27654184873758086,0
Europe (EU-27),1,6.329720905522696,2020,0,0,0.22005841104653134,-0.018995620534339897,0.4591124426274024,0
North America,0,9.09862638234618,2022,0,1,-0.0124057999201975,-0.26812187178215374,0.24331027194175872,0
Europe (non EU-27),0,4.418840607796598,2022,0,0,0.24410289618669595,0.031952948772248885,0.45625284360114304,1
Europe (EU-27),0,0.0,2020,0,0,0.31527243504450453,0.022204103369503847,0.6083407667195051,1
Europe (EU-27),0,6.776506992372183,2022,0,0,0.13273335578012077,-8.269299803850827e-05,0.26554940455827997,0
Europe (EU-27),0,4.709530201312334,2022,0,0,0.3217144929819808,-0.03031284378851201,0.673741829752474,0
Europe (EU-27),0,5.6240175061873385,2022,0,0,0.3603656423018122,0.04874042357413022,0.671990861029494,1
Europe (EU-27),0,4.736198448394496,2022,0,0,0.3384578228869554,-0.06865332936802421,0.7455689751419353,0
Asia-Pacific,0,1.9459101490553132,2015,0,0,0.19476589085298238,-0.37067533213604253,0.7602071138420071,0
Asia-Pacific,0,4.976733742420574,2019,0,0,0.3138941312219093,-0.018079828275886944,0.6458680907197054,0
Europe (EU-27),0,4.709530201312334,2020,0,0,0.42867954625921156,0.022225907775529796,0.8351331847428936,1
Europe (EU-27),0,6.028278520230698,2021,0,1,0.27673190569757544,-0.06753909298692312,0.6210029043820742,0
Europe (EU-27),0,2.302585092994046,2021,0,0,0.2794523085093254,-0.269443223697152,0.8283478407158028,0
Europe (EU-27),0,9.455323689894849,2022,0,1,-0.028864025631588786,-0.29455485177694823,0.23682680051377067,0
Europe (EU-27),0,3.7376696182833684,2019,0,0,0.4451639315025907,0.16581424414731516,0.724513618857866,1
Europe (EU-27),0,1.791759469228055,2021,0,0,0.287368538821646,-0.1650164229284245,0.7397535005717166,0
Europe (EU-27),0,1.6094379124341003,2019,0,0,0.2937169584136378,-0.07966434808794243,0.667098264915218,0
Europe (EU-27),0,1.3862943611198906,2018,0,0,0.3425752718393946,-0.049967668942964616,0.7351182126217538,0
Europe (EU-27),0,4.736198448394496,2016,0,0,0.3718685141933546,-0.10322586908495707,0.8469628974716661,0
Europe (EU-27),0,2.1972245773362196,2016,0,0,0.20681364793876003,-0.24749791225888285,0.661125208136403,0
Europe (EU-27),0,1.3862943611198906,2021,0,0,0.2793158372084484,-0.09826084748136893,0.6568925218982659,0
Europe (EU-27),0,4.736198448394496,2014,0,0,0.21459168300316467,-0.342094508775576,0.7712778747819052,0
Europe (EU-27),1,7.087573705557973,2021,0,0,0.12957312721159867,-0.007512095603362717,0.2666583500265599,0
Europe (EU-27),0,2.3978952727983707,2018,0,0,0.3299883294829631,-0.17090924296276078,0.8308859019286868,0
North America,0,0.0,2020,0,0,0.2790139610496325,-0.08651515281211625,0.6445430749113815,0
Europe (EU-27),0,6.171700597410915,2020,0,0,0.2675871090800064,-0.1829894916048752,0.7181637097648881,0
North America,0,8.251403065380556,2021,0,1,-0.005580601563045194,-0.24075686982926336,0.22959566670317294,0
Europe (EU-27),0,0.0,2017,0,0,0.3315918320723339,-0.011731850556516599,0.6749155147011843,0
Europe (EU-27),1,8.4096079807363,2022,0,1,0.01356215762196988,-0.3045052817415417,0.3316295969854814,0
Europe (EU-27),0,0.6931471805599453,2018,0,0,0.32967522816386396,0.014407434141063102,0.6449430221866648,1
Europe (EU-27),1,8.878497403738631,2021,0,1,0.0034674949850334908,-0.20654950412212555,0.2134844940921925,0
North America,0,1.9459101490553132,2019,0,0,0.28613662054496425,-0.09585561206234128,0.6681288531522698,0
Europe (EU-27),0,7.29505641646263,2021,0,0,0.11657928685694777,-0.04902276485925991,0.28218133857315536,0
Europe (EU-27),0,4.634728988229636,2016,0,0,0.34187151661185816,-0.09720549677046303,0.7809485299941796,0
Europe (non EU-27),1,5.808142489980444,2020,0,0,0.2883921904117811,-0.022470816518466996,0.5992551973420291,0
Europe (non EU-27),0,3.912023005428146,2020,0,0,0.3430645621852964,0.1821870186368791,0.5039421057337135,1
Europe (non EU-27),0,4.174387269895637,2022,0,0,0.24201580337344475,-0.005516631151112283,0.48954823789800217,0
Europe (non EU-27),0,4.07753744390572,2020,0,0,0.35272810359614837,0.17738534991513072,0.5280708572771661,1
Europe (non EU-27),0,10.351245572834545,2022,0,1,0.029069050845957355,-0.1810687601984302,0.23920686189034485,0
Europe (non EU-27),1,7.153833801578843,2021,0,0,0.09514149857881192,-0.022488267486981517,0.21277126464460527,0
Europe (non EU-27),0,10.645448706505872,2021,0,1,-0.044887939663684304,-0.24837774653028988,0.1586018672029212,0
Europe (non EU-27),0,5.081404364984463,2019,0,0,0.4028528369439875,0.04842833017857345,0.7572773437094011,1
Europe (non EU-27),0,12.76683349192158,2021,1,1,0.034853703330662705,-0.17258678624881837,0.24229419291014376,0
Europe (non EU-27),0,3.367295829986474,2015,0,0,0.23664328777368898,-0.11669879087648888,0.5899853664238668,0
Europe (non EU-27),0,1.791759469228055,2012,0,0,0.08095046336827778,-0.39149587356373794,0.5533968003002935,0
Europe (EU-27),0,6.933423025730715,2022,0,0,0.12055264773093495,-0.03583346109108773,0.2769387565529577,0
Europe (EU-27),0,0.0,2013,0,1,0.1612119639310359,-0.39857156492311635,0.720995492785188,0
Europe (EU-27),0,0.0,2018,0,0,0.3402043271601355,-0.02439849572284153,0.7048071500431121,0
Europe (EU-27),0,4.23410650459726,2014,0,1,0.15245244673032948,-0.30405146551111195,0.608956358971771,0
Europe (EU-27),0,0.0,2017,0,0,0.3315918320723339,-0.011731850556516599,0.6749155147011843,0
Europe (EU-27),0,4.30406509320417,2016,0,0,0.22579904193964642,0.027008802957393968,0.42458928092189885,1
Europe (EU-27),0,1.3862943611198906,2015,0,1,0.21932459217579717,-0.2225993695778161,0.6612485539294103,0
Europe (EU-27),0,1.3862943611198906,2010,0,1,-0.0011605636976664384,-0.470880162851153,0.46855903545582,0
Europe (EU-27),0,5.209486152841421,2021,0,1,0.3728629453054081,0.03683669839007536,0.7088891922207408,1
Europe (EU-27),0,6.423246963533519,2021,0,0,0.12201804173617788,-0.19547793552596207,0.43951401899831766,0
Europe (EU-27),1,7.451241684987676,2022,0,0,0.12293937441288551,-0.04737480389221904,0.2932535527179899,0
Europe (EU-27),0,3.367295829986474,2019,0,0,0.423537343244101,0.14364026297901722,0.7034344235091847,1
Europe (EU-27),1,7.60339933974067,2022,0,0,0.1211635159793879,-0.0480547477741429,0.2903817797329187,0
Europe (EU-27),0,0.0,2012,0,0,0.13229070988985409,-0.4128499888813846,0.6774314086610927,0
North America,0,5.081404364984463,2019,0,0,0.3737625488497445,0.06355968375569448,0.6839654139437944,1
Europe (EU-27),0,0.0,2012,0,0,0.13229070988985409,-0.4128499888813846,0.6774314086610927,0
Europe (EU-27),0,0.0,2012,0,0,0.13229070988985409,-0.4128499888813846,0.6774314086610927,0
Europe (EU-27),0,0.0,2012,0,0,0.13229070988985409,-0.4128499888813846,0.6774314086610927,0
Europe (EU-27),0,0.6931471805599453,2011,0,0,0.06138057251058852,-0.5744425827933941,0.697203727814571,0
Europe (non EU-27),0,0.6931471805599453,2016,0,0,0.2445473223352231,-0.2143858360077288,0.7034804806781748,0
Europe (non EU-27),0,0.0,2022,0,0,0.21990690212143274,-0.18682208041935036,0.6266358846622159,0
North America,0,6.930494765951626,2020,0,1,-0.014510252247171306,-0.23051965177493447,0.2014991472805918,0
North America,0,6.930494765951626,2020,0,1,-0.014510252247171306,-0.23051965177493447,0.2014991472805918,0
Europe (non EU-27),0,4.2626798770413155,2016,0,0,0.30759825673119534,0.0433972036361337,0.5717993098262567,1
Europe (non EU-27),0,12.815623520192283,2021,1,1,0.034853703330662705,-0.17258678624881837,0.24229419291014376,0
North America,0,6.930494765951626,2020,0,1,-0.014510252247171306,-0.23051965177493447,0.2014991472805918,0
Europe (non EU-27),0,7.404887575616125,2020,0,1,-0.03257539977161991,-0.2684082150658184,0.20325741552257856,0
Europe (non EU-27),0,10.099917450331914,2021,0,1,-0.04154690425392008,-0.25434976403359777,0.17125595552575754,0
Europe (non EU-27),0,11.562867346610785,2021,1,1,-0.03227242895376046,-0.22213427262683566,0.15758941471931473,0
North America,0,6.930494765951626,2020,0,1,-0.014510252247171306,-0.23051965177493447,0.2014991472805918,0
Europe (non EU-27),0,0.0,2021,0,1,0.2505525857241383,-0.09661916103989854,0.597724332488175,0
Europe (non EU-27),0,0.6931471805599453,2020,0,0,0.24872500707069606,-0.09745127850187935,0.5949012926432713,0
Europe (non EU-27),0,5.1298987149230735,2020,0,0,0.35948276378079325,0.010276229116127078,0.7086892984454594,1
Europe (non EU-27),0,0.6931471805599453,2017,0,0,0.2609858466222386,-0.13981807198805685,0.6617897652325341,0
Europe (non EU-27),0,3.8066624897703196,2015,0,0,0.25992467823926707,-0.11585796067867282,0.6357073171572067,0
North America,0,6.930494765951626,2020,0,1,-0.014510252247171306,-0.23051965177493447,0.2014991472805918,0
Europe (non EU-27),0,1.0986122886681098,2021,0,0,0.2214783549199473,-0.08374268284332731,0.5266993926832217,0
Europe (non EU-27),0,0.0,2019,0,0,0.28501880646198613,-0.15893723776214103,0.7289748506861136,0
Europe (non EU-27),0,8.160803920954665,2021,0,0,0.07263068759104489,-0.04903881888362126,0.19430019406571097,0
Europe (non EU-27),0,1.3862943611198906,2021,0,0,0.22662237205840974,-0.07454801297199068,0.5277927570888103,0
Europe (non EU-27),0,1.0986122886681098,2020,0,0,0.2511152867381546,-0.16601487948819038,0.6682454529644992,0
Europe (non EU-27),0,5.755742213586912,2021,1,0,0.2194308704010768,-0.020837898456837922,0.4596996392589915,0
Europe (non EU-27),0,8.441822884391462,2021,0,1,-0.02301633595216891,-0.2404032798789426,0.19437060797460476,0
Europe (non EU-27),0,1.3862943611198906,2013,0,0,0.11569513823016188,-0.30942366963232604,0.5408139460926499,0
Europe (non EU-27),0,0.0,2020,0,1,0.2707144706277876,-0.12905335498357073,0.6704822962391459,0
Europe (non EU-27),0,3.367295829986474,2017,0,1,0.3302933568771614,0.02753334842607541,0.6330533653282466,1
Europe (non EU-27),0,11.759793355371237,2021,1,1,-0.03227242895376046,-0.22213427262683566,0.15758941471931473,0
Europe (non EU-27),0,0.0,2021,0,1,0.2505525857241383,-0.09661916103989854,0.597724332488175,0
North America,0,3.9512437185814275,2016,0,0,0.29388165265592414,0.021305433540121488,0.5664578717717268,1
Europe (non EU-27),0,1.791759469228055,2014,0,0,0.1956540420615097,-0.3228873551387449,0.7141954392617642,0
Europe (non EU-27),0,1.791759469228055,2014,0,0,0.1956540420615097,-0.3228873551387449,0.7141954392617642,0
Europe (non EU-27),0,3.1354942159291497,2014,0,0,0.2005915412357725,-0.12257300285656503,0.52375608532811,0
Europe (non EU-27),0,2.0794415416798357,2019,0,0,0.2716515181281022,-0.17983319154333793,0.7231362277995423,0
Europe (non EU-27),0,0.0,2021,0,1,0.2505525857241383,-0.09661916103989854,0.597724332488175,0
Europe (non EU-27),0,3.4339872044851463,2021,0,0,0.28588226928197863,-0.04354170074644437,0.6153062393104021,0
Europe (non EU-27),0,6.720220155135295,2020,0,1,0.009786339175146735,-0.19787736666183994,0.2174500450121334,0
Europe (non EU-27),0,4.727387818712341,2020,0,1,0.358285111078314,0.12985623006436633,0.5867139920922619,1
Europe (non EU-27),0,12.676079399771027,2021,1,1,0.034853703330662705,-0.17258678624881837,0.24229419291014376,0
Europe (non EU-27),0,11.899336865271989,2021,1,1,0.034853703330662705,-0.17258678624881837,0.24229419291014376,0
North America,0,5.393627546352362,2015,0,0,0.3060694762124332,-0.0567606014090547,0.668899553833921,0
Europe (non EU-27),0,0.0,2010,0,1,0.15649950904166937,-0.266126571876656,0.5791255899599944,0
Europe (non EU-27),0,4.110873864173311,2013,0,1,0.1398653599158647,-0.19070433327526634,0.47043505310699585,0
