Date,AI.PA,APD,BP.L,ENI.MI,EQNR.OL,LIN,MT.AS,REP.MC,SHEL.L,TKA.DE,TTE.PA
2023-05-05,140.8194580078125,274.6257019042969,491.52130126953125,11.142921447753906,244.47657775878906,352.4097900390625,23.099058151245117,10.63594913482666,2387.632568359375,6.153830051422119,47.777400970458984
2023-05-08,140.7849884033203,273.5889892578125,,11.203688621520996,247.6654052734375,351.7365417480469,23.57267189025879,10.738218307495117,,6.185482978820801,47.836978912353516
2023-05-09,140.9056396484375,259.1125793457031,487.7772521972656,11.1018648147583,243.57110595703125,350.803466796875,23.65707778930664,10.64413070678711,2375.14794921875,6.267409801483154,47.19858169555664
2023-05-10,139.61293029785156,260.0474548339844,486.3296203613281,11.029603958129883,235.421875,354.84344482421875,23.16939926147461,10.721854209899902,2395.623046875,6.200378894805908,47.317752838134766
2023-05-11,140.23342895507812,255.97482299804688,476.9964294433594,10.834172248840332,233.60548400878906,353.0543518066406,22.545734405517578,10.685039520263672,2384.136962890625,5.911772727966309,46.704891204833984
2023-05-12,141.07798767089844,257.3169860839844,482.2886657714844,10.991829872131348,238.6203155517578,356.2189636230469,22.78957176208496,10.766853332519531,2406.1103515625,5.93970251083374,47.46245574951172
2023-05-15,140.9112548828125,258.510986328125,480.9905700683594,10.958985328674316,237.63316345214844,354.74725341796875,22.897424697875977,10.877304077148438,2409.107177734375,5.908048629760742,47.56460189819336
2023-05-16,140.0160675048828,255.0862274169922,475.2490539550781,10.863733291625977,236.1326446533203,351.95770263671875,22.587932586669922,10.815942764282227,2381.639892578125,5.965770244598389,46.934715270996094
2023-05-17,140.06874084472656,255.65086364746094,477.6455078125,11.000043869018555,,351.1016845703125,22.981828689575195,10.832305908203125,2393.625732421875,6.371680736541748,46.97727584838867
2023-05-18,141.56069946289062,254.95669555664062,479.8421936035156,10.954058647155762,,354.1604919433594,23.220977783203125,10.938664436340332,2390.35888671875,6.552292346954346,47.402870178222656
2023-05-19,142.98243713378906,258.1593017578125,480.6910095214844,11.04438591003418,238.34390258789062,357.334716796875,23.286624908447266,10.938664436340332,2406.34130859375,6.390300273895264,47.76887893676758
2023-05-22,142.57872009277344,254.54013061523438,480.9406433105469,11.077776908874512,236.80392456054688,352.42913818359375,23.305551528930664,10.938664436340332,2392.356689453125,6.395885944366455,47.59864807128906
2023-05-23,140.41978454589844,251.30052185058594,487.58087158203125,11.156248092651367,240.19976806640625,340.45343017578125,23.149423599243164,10.918211936950684,2415.331298828125,6.267409801483154,48.53495788574219
2023-05-24,138.52410888671875,250.6896514892578,485.78350830078125,11.159585952758789,242.49005126953125,341.33837890625,22.752010345458984,10.950937271118164,2389.859375,6.176173210144043,48.39876937866211
2023-05-25,138.4363555908203,251.87442016601562,474.25048828125,10.890783309936523,234.03982543945312,343.00250244140625,22.600614547729492,10.64413070678711,2337.9169921875,6.120314121246338,46.81554412841797
2023-05-26,139.84054565429688,253.45716857910156,476.1975402832031,11.012663841247559,232.8947296142578,342.63690185546875,23.002758026123047,10.697310447692871,2349.9033203125,6.252514362335205,47.46245574951172
2023-05-29,140.1213836669922,,,11.032697677612305,,,22.870288848876953,10.770944595336914,,6.252514362335205,47.43691635131836
